temp,pression,hum,CO,CO2,PM2.5,PM10,feu
17.54,940.421694561297,48.1474443610012,0.5,407.76418685913,3.4,10.1,0
13,940.019114684467,100,0.5,422.337522506713,3.5,9.4,0
10.43,944.273193953934,100,0.5,512.792339324951,2.4,4,0
11.38,942.826334257412,100,0.5,463.024845123291,3.2,8.1,0
17.61,943.004723852793,53.9972919004343,0.5,414.71170425415,5.5,6.9,0
12.7,941.076169632525,100,0.5,495.053997039794,3.6,9.9,0
8.9,942.49464905214,100,0.5,469.927062988281,3.4,9.8,0
17.25,943.43327588431,74.6223173934201,0.5,403.720607757568,0.8,2.4,0
10.68,944.058669626623,100,0.5,517.857542037963,2.7,6.2,0
30.05,942.462974104816,29.2548047063721,0.5,447.92818069458,7.9,10.1,0
12.71,932.975803573456,100,0.5,490.010251998901,8.1,22.3,0
10.85,940.921953809639,100,0.5,497.916212081909,4.7,6.2,0
11.31,940.80794187287,100,0.5,516.924133300781,4.3,5.9,0
21.71,944.165000161133,42.9828862007395,0.5,398.161878585815,3.3,12,0
30.01,943.805808738164,29.6639089010185,0.5,398.213138580322,3.6,10.7,0
17.42,940.671436007155,51.4663834989146,0.5,419.683923721313,3.2,8.7,0
13.93,945.270449599023,100,0.5,475.239028930664,0.7,2.4,0
12.56,940.409162083196,100,0.5,503.051748275756,3.4,4.6,0
10.07,940.638744504709,100,0.5,501.765480041503,3.4,9.2,0
31.24,942.537092789595,28.1532497225338,0.5,420.07493019104,7.8,10.1,0
13.11,941.270246367996,100,0.5,494.190921783447,2.6,8.3,0
10.34,944.131084915457,100,0.5,505.781641006469,2.7,5.6,0
11.66,942.62598955647,100,0.5,464.032163619995,3,8.3,0
22.47,943.160480144978,40.5123800633245,0.5,397.958030700683,6.3,8.6,0
11.14,944.462462938622,100,0.5,513.841381072998,2.5,5.2,0
9.74,941.550240000811,100,0.5,517.62746810913,3.9,6.3,0
18.38,943.560026125102,52.1619283751593,0.5,397.789945602416,0.8,3.3,0
17.02,940.83983062536,52.893831030944,0.5,409.666767120361,3,9.9,0
32.3,943.807060877833,26.7639682586508,0.5,398.310890197753,3.9,10.7,0
33.92,944.74150478424,27.4241839128829,0.5,469.980707168579,2.2,6.1,0
20.11,942.918371950482,43.7392872676352,0.5,402.882566452026,0.7,2.4,0
15.11,944.079766791544,100,0.5,448.345413208007,1,2.9,0
31.19,943.943700838383,27.9173412062803,0.5,398.20837020874,3.3,10,0
19.79,943.282715253035,45.4288810264053,0.5,397.910346984863,1.1,3.2,0
40.94,944.981124631872,18.6817212086499,0.5,398.61964225769,2.4,4.9,0
11.65,942.822250147658,100,0.5,455.176105499267,3.3,10.1,0
20.19,945.255505374793,49.699258217526,0.5,417.91724205017,2.3,5.4,0
9.09,942.484844841023,100,0.5,487.82395362854,3.5,9.3,0
14.19,938.47051962616,100,0.5,516.168346405029,3.8,6.5,0
12.56,932.729246799347,100,0.5,475.081672668457,7.1,21.8,0
16.03,943.838133279285,97.305798706108,0.5,420.552959442138,0.8,2,0
16.79,941.183018554376,56.7057088323454,0.5,411.668291091918,3.2,9.5,0
15.92,940.572015108393,54.095077223334,0.5,412.611236572265,3.7,9.9,0
13.68,939.818993233867,81.7780343258711,0.5,426.345338821411,3.3,8.5,0
10.62,940.456101435525,100,0.5,493.878593444824,3.1,10.2,0
12.91,932.703487982284,100,1.7,481.032600402832,7.5,22.4,0
13.36,941.369836204608,100,0.5,510.066022872924,2.8,7.3,0
17.22,943.425628857106,73.6498156515786,0.5,401.684513092041,0.8,2.5,0
13.49,945.719300480984,100,0.5,480.010976791381,0.8,1.6,0
24.11,943.081240530814,46.4657835162148,0.5,482.441654205322,3.6,10.4,0
10.61,939.915395072761,100,0.5,503.778924942016,3.3,10.8,0
13.79,945.372535566944,100,0.5,464.269390106201,0.7,1.5,0
15.56,943.955990763018,100,0.5,447.384586334228,0.8,1.7,0
20.32,933.476962611852,59.3845075838138,35.6,688.844194412231,19,45.4,1
9.61,942.853888824493,100,0.5,486.740341186523,3.8,9.9,0
10.11,942.576027289114,100,0.5,452.01467514038,3.5,8.6,0
12.31,941.108426729523,100,0.5,489.045848846435,2.9,8.8,0
30.24,943.869346437493,29.5985153436351,0.5,399.1477394104,3.9,10,0
16.93,940.431538937665,46.501279793027,0.5,407.637825012207,3.5,10.4,0
18.73,942.80719780895,57.507554471468,0.5,414.690246582031,5.6,7.4,0
31.79,943.064917151288,26.7160883452013,0.5,398.142805099487,7.6,11.1,0
16.55,943.123412391716,59.5873171648636,0.5,401.713123321533,6.4,7.7,0
17.44,940.710609808244,50.8041857001466,0.5,430.611839294433,3.2,8.6,0
21.36,944.203072543936,42.0154623159295,0.5,398.021211624145,0.9,1.8,0
11.68,941.850504835768,100,0.5,448.165407180786,3.3,9.4,0
15.79,941.240711865599,61.028853504373,0.5,418.513288497924,3.3,9.6,0
21.68,942.131052676979,47.6121560647146,0.5,488.290061950683,7.4,8.7,0
17.37,939.769982958588,43.445877028306,0.5,398.747196197509,4,12.1,0
12.42,941.038875029113,100,0.5,476.050844192504,3,8.9,0
16.26,941.210667084324,57.8228796683413,0.5,429.544916152954,3.4,9.8,0
10.17,942.588838387417,100,0.5,450.008382797241,3.6,8.2,0
19.18,933.014434767817,77.3946983036309,274,2386.83985710144,48.6,63.1,1
19.99,933.1664270672,55.8765008449442,25,544.636716842651,18.2,49.1,1
29.93,943.792988057,29.056857484679,0.5,398.250093460083,3.5,9.6,0
9.82,940.543446210285,100,0.5,529.655685424804,3.5,11.6,0
12.15,945.754029903944,100,0.5,497.04002380371,2.2,4.9,0
13.27,939.18772835554,100,0.5,509.194602966308,3.7,5.1,0
8.95,942.560502550177,100,0.5,464.852323532104,3.7,10.2,0
17.71,933.300552228736,71.3697098461259,26.1,499.440898895263,16.1,44.9,1
34.19,943.99300331616,24.8875197454794,0.5,398.10227394104,3.1,9.9,0
12.94,941.10774082904,100,0.5,506.098737716674,3.6,9.7,0
13.84,945.445963723107,100,0.5,461.255779266357,0.7,1.5,0
18.72,942.943937587207,62.566159191889,0.5,400.804748535156,0.9,1.8,0
33.8,943.747545836695,26.2701986310884,0.5,398.319234848022,3.8,10.6,0
16.43,941.745872369882,61.8956437006055,0.5,427.533855438232,3.5,8.9,0
15.75,934.07566244178,80.0890376434954,0.5,468.386878967285,8.3,25.3,0
13.22,932.561234017622,100,1.7,493.050088882446,7.7,20.4,0
20.25,940.200872422044,54.5817621872331,0.5,426.905622482299,4,5.1,0
17.44,941.205801527125,55.0021388229312,0.5,425.600280761718,3.2,9,0
18.77,933.162030597085,77.0358793689478,189,1696.29739761352,44.5,57.5,1
10.91,940.934456677197,100,0.5,508.813133239746,4.7,5.9,0
12.21,945.684668919194,100,0.5,493.973960876464,2.2,5.1,0
13.36,939.986725841975,90.6653965459156,0.5,415.319671630859,3.4,8.9,0
8.96,942.533615307078,100,0.5,473.672618865966,3.6,8.3,0
11.15,943.259600020795,100,0.5,465.087165832519,3.5,10.1,0
14.19,944.772075324937,100,0.5,468.261709213256,1,3.1,0
12.47,941.079625909054,100,0.5,440.180768966674,3.2,8.7,0
25.18,942.312810064791,34.882930196208,0.5,443.780889511108,8.5,10.9,0
40.55,944.877313712136,18.8188797362364,0.5,398.779382705688,2.2,5.1,0
12.38,940.646365642201,100,0.5,490.003099441528,3.1,10.3,0
15.69,941.628688940171,65.1247030053355,0.5,436.428060531616,3.4,8.3,0
8.96,942.45586771087,100,0.5,474.839677810668,3.4,9.5,0
29.53,937.246115395485,40.9147713097474,13.3,538.6261844635,999.9,1999.9,1
16.3,941.65356538077,61.6565017671104,0.5,414.575805664062,3.4,9.9,0
12.96,945.964173407875,100,0.5,467.163791656494,2.5,5.1,0
12.71,940.371179579185,100,0.5,423.30430984497,3.6,11,0
18.98,942.739265061401,57.3744383143354,0.5,397.801866531372,0.7,2.6,0
11.29,942.796388499806,100,0.5,462.09620475769,3.2,8.8,0
30.89,943.996702234961,27.5473270623275,0.5,398.10227394104,3.2,10.7,0
8.68,941.127097177206,100,0.5,494.688024520874,6.3,9.4,0
38.46,937.22293286068,28.6974911222225,13.4,498.433580398559,999.9,1999.9,1
10.6,944.450900540595,100,0.5,507.845153808593,2.4,5.7,0
12.82,945.864567814829,100,0.5,502.150526046752,2.2,4.5,0
8.99,941.176278222013,100,0.5,500.647296905517,4.9,7,0
19.2,942.38162257656,58.7746409052083,0.5,409.760942459106,4.8,6,0
17.61,939.778549320505,47.519339752284,0.5,420.705547332763,3.8,11.6,0
12.95,941.110204303077,100,0.5,506.014099121093,3.7,9.5,0
11.07,940.936367469758,100,0.5,511.889925003051,3.6,4.7,0
10.36,939.928903190509,100,0.5,503.826608657836,3,10,0
11.1,940.965304785701,100,0.5,508.884658813476,4.1,5.5,0
9.41,942.566993400966,100,0.5,486.910810470581,3.5,10.5,0
19.72,944.851005311424,56.5549105002373,0.5,434.767475128173,2.5,6.7,0
8.98,941.926230708147,100,0.5,486.79160118103,8,10.3,0
17.04,942.92804333518,57.2341370642077,0.5,397.739877700805,6.7,8.7,0
17.35,940.789013727378,51.7558460533172,0.5,411.714782714843,3,10.3,0
17.34,941.473373351528,56.5904327715086,0.5,421.576967239379,3.5,9.5,0
20.11,940.065836066612,50.3415977422028,0.5,397.934188842773,4,5,0
12.95,945.734676021049,100,0.5,495.16128540039,2.1,4.1,0
30.12,942.847183679631,28.5247327849192,0.5,398.1392288208,7.7,9,0
9.06,942.493242646464,100,0.5,482.769479751586,3.2,9.2,0
12.72,939.882184891586,100,0.5,500.053634643554,4.1,6.1,0
16.04,941.729523397724,64.3509836153558,0.5,429.478158950805,3.6,9.2,0
21.43,943.497010588323,42.13716908447,0.5,398.006906509399,0.9,2.4,0
17.62,944.343509931783,56.5384713147231,0.5,397.836437225341,3.6,11.8,0
27.96,940.685181616633,33.0027101909273,0.5,453.969707489013,3.2,8.9,0
10.75,939.61303173104,100,0.5,496.809949874877,3.1,9.7,0
10.86,944.394780733488,100,0.5,519.79826927185,2.3,5.5,0
11.53,942.690552831841,100,0.5,469.038953781127,3.2,9.4,0
19.13,941.59536601575,60.2081250505505,0.5,412.857999801635,5.6,6.5,0
19.52,944.372677816591,47.4150168973537,0.5,397.915115356445,0.8,3,0
9.97,939.966061983684,100,0.5,521.706809997558,2.7,8.2,0
9.21,942.483650601181,100,0.5,485.734214782714,3.9,10,0
16.57,942.982973287579,59.0367310904449,0.5,401.667823791503,5.3,6.9,0
13.1,941.407384215268,100,0.5,483.223667144775,2.6,7.7,0
10.58,944.121603629294,100,0.5,505.716075897216,2.7,5.5,0
8.86,942.535069285558,100,0.5,482.746829986572,3.2,8.1,0
9.13,941.169982751769,100,0.5,497.748126983642,3.9,5.6,0
12.81,940.246396472325,100,0.5,503.098239898681,3.7,5,0
12.49,945.789413228487,100,0.5,488.12912940979,2.1,4.4,0
21.47,940.017496232844,47.6202829504999,0.5,429.962148666381,3.9,4.6,0
42.39,945.053161568751,17.7731929351703,0.5,398.934354782104,2.6,5.8,0
30.52,942.468422986396,28.0626428705321,0.5,448.844900131225,8,10.3,0
20.05,945.264379876726,49.2705888021679,0.5,401.851406097412,2.5,5.4,0
8.98,941.260493537194,100,0.5,492.735376358032,5.5,7.7,0
19.18,933.036947185122,78.7149024542247,292.4,2476.77015304565,49.2,63.5,1
17.63,940.667407623895,51.5350180371725,0.5,418.563356399536,3,9.9,0
10.4,941.203561321047,100,0.5,488.840808868408,4,6,0
9.97,941.260006337096,100,0.5,526.57054901123,3.6,4.4,0
16.32,940.570457666701,51.7614759764466,0.5,405.666103363037,3.1,8.9,0
8.85,942.53244161576,100,0.5,476.752986907958,3.2,8.2,0
16.42,934.10355773542,76.763500603872,0.5,484.40860748291,8.5,24.9,0
10.52,941.095012783266,100,0.5,507.82488822937,3.6,5.5,0
18.25,941.2850572212,56.5226806181657,0.5,397.85789489746,4.9,6.5,0
11.17,944.47080176121,100,0.5,507.88330078125,2.1,5.1,0
11.5,942.286790217793,100,0.5,461.135377883911,2.9,9.3,0
10.51,939.767262993888,100,0.5,513.707866668701,3.2,8.6,0
20.98,945.194807744282,45.9740792802678,0.5,420.949926376342,2.5,4.7,0
17.65,943.579871826072,53.7587024849359,0.5,397.801866531372,0.8,3.3,0
10.77,939.756357385364,100,0.5,518.773069381713,2.9,10.2,0
10.42,941.170300875569,100,0.5,494.833459854125,3.9,5.7,0
11.1,940.953659918343,100,0.5,519.901981353759,3.8,5.2,0
12.87,945.725604818555,100,0.5,483.226051330566,2.1,3.6,0
9.88,941.235082829344,100,0.5,516.666641235351,3.7,4.5,0
8.78,941.164047285044,100,0.5,480.674972534179,6.7,10.1,0
19.19,942.892976889545,62.2928766721257,0.5,405.799617767333,0.7,2,0
13.51,941.470963797853,100,0.5,495.17201423645,2.9,7.8,0
10.91,940.913396034062,100,0.5,503.789653778076,4.7,5.9,0
8.96,941.271537126572,100,0.5,494.755973815917,5.5,7.6,0
11.38,944.456261194363,100,0.5,514.932146072387,2.5,5.8,0
13.7,944.633974307378,100,0.5,515.027513504028,2.4,7.4,0
22.3,945.231894361782,41.29471799276,0.5,407.131185531616,2.5,4.9,0
19.05,932.850935689325,79.0397026026525,309.1,2556.2076473236,49.5,63.4,1
13.56,938.700114878515,100,0.5,517.122020721435,4.7,6.5,0
16.98,940.419291089548,51.950958305667,0.5,413.581600189208,3.7,9.4,0
20,942.627606512818,45.3163064159683,0.5,397.954454421997,1.1,3.5,0
10.25,944.31202163123,100,0.5,512.710084915161,2.4,3.8,0
40.52,944.971261699532,19.4396784127895,0.5,398.743619918823,2.4,5.3,0
13.82,938.420628536094,100,0.5,518.151988983154,4.3,6.7,0
15.92,934.104344713921,80.8617246701192,0.5,472.376813888549,8.6,27,0
14.11,938.44080223877,100,0.5,516.090860366821,3.6,6.1,0
25.95,942.189808253054,34.0938221473126,0.5,457.597246170043,8,9.3,0
31.74,942.747858599917,27.3652142239258,0.5,398.23221206665,7.9,9.6,0
11.95,941.456750290278,100,0.5,450.153818130493,3.4,8.8,0
12.65,941.015762463309,100,0.5,482.088794708251,3.3,8.8,0
29.97,940.722611164649,30.3511799317789,0.5,428.114404678344,3.3,8.3,0
13.5,938.649213775506,100,0.5,506.149997711181,4,5.7,0
12.73,945.678167117154,100,0.5,494.114627838134,2.2,3.2,0
10.01,940.649200426504,100,0.5,493.796339035034,3.4,9.3,0
15.16,944.158568700781,100,0.5,437.334051132202,0.9,2.1,0
10.89,940.976904262202,100,0.5,506.893863677978,4.7,5.9,0
18.08,941.501755998062,62.2533660413784,0.5,412.770977020263,5,5.8,0
10.6,942.771003398689,100,0.5,449.115505218505,3.4,8.4,0
17.48,940.361933038479,51.5766919505157,0.5,411.667098999023,3.5,10,0
20.15,942.536386895439,45.5888666767975,0.5,397.890081405639,1.1,3,0
18.98,942.511595625026,57.7349280556156,0.5,417.800416946411,5,6.4,0
11.52,942.262246334805,100,0.5,463.154783248901,2.9,9.1,0
13.15,941.573242605718,100,0.5,504.112710952758,2.9,7.5,0
11.32,942.709693745176,100,0.5,465.04186630249,3.2,9.6,0
16.85,940.493529385254,52.6035234207371,0.5,407.691469192504,3.7,9.7,0
14.49,944.45262312029,100,0.5,453.355779647827,0.9,2.9,0
31.19,943.799905000893,29.5782761195555,0.5,398.130884170532,3.4,7.9,0
19.6,945.29404392573,51.2027564698606,0.5,409.938564300537,2.5,5.7,0
24.67,940.657330284492,58.6948859608635,0.5,486.050119400024,3.1,11.9,0
11.62,942.611074018629,100,0.5,459.05517578125,3.1,8.7,0
17.7,942.862067637473,63.920686616069,0.5,422.692766189575,5.7,7.6,0
21.12,944.309642685052,41.6678504101492,0.5,416.050424575805,0.8,2.5,0
34.9,943.772057887228,24.8478110933629,0.5,399.1477394104,3.5,8.9,0
13.33,938.746789474567,100,0.5,519.131889343261,4,5,0
10.97,940.94694861599,100,0.5,484.030714035034,3.6,8.3,0
16.3,941.077969990307,52.3418874955341,0.5,439.587106704711,3,9.5,0
20.51,941.98798628307,50.3337286205967,0.5,420.854558944702,5.9,7.7,0
13.45,945.887157371344,100,0.5,488.101711273193,2.5,5.9,0
20.13,943.50348069726,43.6933605751516,0.5,398.030748367309,0.8,2.3,0
13.05,939.553849032847,100,0.5,505.215396881103,3.8,5.7,0
19.75,944.378454444277,51.3272363017102,0.5,441.797246932983,2.3,6.1,0
17.47,943.411787478146,74.6396692208688,0.5,397.689809799194,0.8,2.5,0
13.15,939.993494668158,96.9607696615187,0.5,410.33314704895,3.5,8.9,0
10.68,939.778639475162,100,0.5,528.688898086547,3,10,0
25.68,942.397990744744,33.9809951289319,0.5,435.804595947265,8.5,11,0
21.72,944.221746827359,41.6696786717707,0.5,397.986640930175,0.9,1.8,0
9.13,942.479060823857,100,0.5,502.765645980834,4,10,0
32.33,937.525996651018,36.6146453649782,26.5,485.672225952148,999.9,1896.1,1
18.87,933.072461335106,76.3499396729837,199.6,1769.85191345214,45,58.8,1
9.09,941.17584680338,100,0.5,501.668920516967,4,6.2,0
27.54,940.672244648232,33.6687194652256,0.5,453.969707489013,3.1,9,0
13.92,938.285719362593,100,0.5,508.219470977783,4.1,6.3,0
19.66,940.748868368815,52.5078085126038,0.5,406.817665100097,4.8,6.7,0
19.88,945.357716701964,49.7671529474391,0.5,429.954996109008,2.4,4.8,0
9.84,941.518451692886,100,0.5,518.517961502075,3.9,6,0
19.23,940.865112677913,45.7094334435691,0.5,398.821105957031,2.7,8.7,0
10.84,944.351318732833,100,0.5,511.786212921142,2.3,5.3,0
11.51,942.137379778198,100,0.5,445.163717269897,2.9,9.2,0
29.31,943.836250455595,30.6334771076634,0.5,398.213138580322,3.6,10.5,0
10.63,942.676396075642,100,0.5,473.086109161376,3.5,7.7,0
13.06,941.670524271053,100,0.5,504.149665832519,3.3,9.2,0
33.01,937.503507765396,35.9285443994441,12.7,494.610538482666,999.9,1880.8,1
12.59,932.854128799963,100,0.5,487.97773361206,7.3,20.8,0
29.62,942.998901960936,29.0302858742778,0.5,398.142805099487,7.6,10.4,0
16.05,941.221116950839,58.234808688986,0.5,422.504415512084,3.5,10,0
13.93,938.462032768061,100,0.5,498.185625076293,3.7,6.2,0
11.43,942.784030928447,100,0.5,466.07421875,3.2,9.9,0
11.26,944.521813655446,100,0.5,512.893667221069,2.2,6,0
12.93,941.743917383922,100,0.5,502.146949768066,3.2,8.3,0
17.11,941.361536316698,55.3727235617738,0.5,422.631969451904,3.2,9.4,0
17.13,940.762655629739,58.9077313931086,0.5,402.802696228027,3.2,10,0
20.09,943.094077470101,44.5052864645626,0.5,397.973527908325,1,2.9,0
9.73,941.495465386239,100,0.5,518.626441955566,3.9,6,0
19.22,941.899446720501,57.7620833516462,0.5,415.810813903808,5.2,6.4,0
11.63,942.595653249338,100,0.5,459.067096710205,3.1,8.6,0
12.85,945.923605978064,100,0.5,510.156621932983,2.1,4.3,0
10.08,941.473385407896,100,0.5,523.500909805297,3.5,3.9,0
10.7,942.79071598645,100,0.5,464.066734313964,3.7,8.7,0
16.12,934.12459945973,78.9878057566894,0.5,487.502088546752,8.9,28.2,0
19.52,943.314658362816,48.8114276517719,0.5,397.87935256958,0.9,4.2,0
11.11,944.695968834323,100,0.5,495.983829498291,2.2,5.6,0
12.76,941.72707927187,100,0.5,486.054887771606,3.3,8.7,0
19.29,941.549218050563,55.8397415827073,0.5,424.807538986206,5.4,6.3,0
10.44,939.96916929473,100,0.5,495.867004394531,3.2,9.3,0
17.63,940.632151168562,50.5174194095844,0.5,420.669784545898,3.2,8.7,0
19.31,941.57518689249,57.0783252540429,0.5,418.83276939392,5.3,6.2,0
12.41,941.045247603759,100,0.5,477.124919891357,3.2,9,0
12.75,941.912082420008,100,0.5,493.008365631103,3.4,9.2,0
12.23,940.487893342878,100,0.5,502.018203735351,2.7,8,0
17.47,940.749784287487,51.3306271669176,0.5,425.686111450195,3.2,8.9,0
13.08,945.883542503442,100,0.5,471.197834014892,2.5,5.3,0
10.19,940.045754820384,100,0.5,518.675317764282,2.7,9.7,0
10.75,941.020582573102,100,0.5,516.800155639648,4,5.5,0
12.51,940.303314359312,100,0.5,490.047206878662,3,8.7,0
10.58,939.938436241458,100,0.5,509.717931747436,3.2,9.3,0
11.04,942.954969005105,100,0.5,459.090938568115,3.5,9.8,0
16.93,940.554745322702,51.0877786554447,0.5,412.650575637817,3.7,10,0
17.58,940.79568785391,50.8247419820165,0.5,416.646471023559,3.1,10.2,0
17.86,939.885310676866,47.6326479995772,0.5,419.692268371582,3.7,11.7,0
11.05,944.337312281475,100,0.5,503.818264007568,2.4,5.2,0
13,941.593186574128,100,0.5,500.172843933105,3.2,8.9,0
11.35,940.549633626167,100,0.5,494.812002182006,3,9.2,0
9.51,942.820826220848,100,0.5,475.841035842895,3.7,10,0
19.78,944.783236617906,56.1498684173723,0.5,430.798997879028,2.3,6.1,0
17.68,943.181417961052,63.1617458508918,0.5,397.795906066894,5.9,7.5,0
15.83,941.688721153306,59.736047586636,0.5,427.5422000885,3.3,10.2,0
20.07,945.00000570222,50.662811126636,0.5,407.88101196289,2.6,5.1,0
11.21,942.708137166654,100,0.5,454.050769805908,3.2,8.8,0
10.06,942.562199653074,100,0.5,470.965375900268,3.2,9.1,0
12.25,940.258691826211,100,0.5,485.141744613647,2.9,9.4,0
10.54,939.766623432792,100,0.5,496.865978240966,3.3,8.6,0
12.55,945.72773770811,100,0.5,495.108833312988,2.3,4.7,0
12.98,940.896500805318,100,0.5,484.048595428466,3,10.7,0
10.66,942.839596146577,100,0.5,458.976497650146,3.6,11.6,0
19.7,945.043552865587,52.6867371210301,0.5,423.800220489501,2.6,5.5,0
11.38,940.765875951935,100,0.5,515.895357131958,4.5,7.2,0
17.88,944.213985452775,55.0460631620587,0.5,397.807826995849,3.8,11.6,0
10.49,940.986744147417,100,0.5,481.896867752075,3.2,7.7,0
28.65,943.500414699917,32.0998329584807,0.5,398.079624176025,3.4,7.8,0
9.49,942.724224049705,100,0.5,465.915670394897,3.5,10.3,0
16.91,940.444844386584,47.2380751269867,0.5,418.658723831176,3.4,10.4,0
23,943.201054327036,46.5267357460741,0.5,461.558570861816,3.5,8.9,0
11.75,942.021927016133,100,0.5,501.759519577026,7.4,8.7,0
11.17,940.50471061985,100,0.5,495.843162536621,3,9.3,0
10.54,939.801713867936,100,0.5,499.811639785766,3.3,10.4,0
13.62,945.559961091095,100,0.5,479.171743392944,1,1.9,0
16.53,941.040929821005,50.5697090799535,0.5,413.643589019775,3.2,10.7,0
8.72,941.670473074514,100,0.5,488.652458190917,7.7,9.6,0
13.73,945.464665745793,100,0.5,471.213331222534,0.8,1.7,0
16.66,941.004509933566,51.13211636539,0.5,406.709184646606,3.2,10.7,0
12.61,940.69108217116,100,0.5,514.959564208984,2.9,8.3,0
19.41,944.652038197107,57.1051290588764,0.5,454.783906936645,2.2,6,0
19.9,942.605656482073,56.7971555457325,0.5,401.877632141113,5.4,7.3,0
10.15,941.414958512209,100,0.5,514.272918701171,3.5,3.9,0
14.09,938.421201801995,100,0.5,503.254404067993,3.6,6.4,0
15.23,934.05316485892,86.900064544496,0.5,497.036447525024,8.9,30.4,0
17.29,940.615183176238,51.3545161987335,0.5,404.628982543945,3.6,10.2,0
12.93,940.922426902235,100,0.5,513.080825805664,3.6,7.7,0
11.56,942.57642072813,100,0.5,465.121736526489,3.3,11.1,0
31.13,937.353244649342,36.1263973861896,25.3,501.763095855712,999.9,1578.6,1
17.56,939.747700619496,41.3099523875616,0.5,403.758754730224,3.9,11.8,0
30.37,943.325673570749,30.8024626906207,0.5,453.913679122924,3.3,7.6,0
12.74,942.925018762479,100,0.5,479.895343780517,3.5,11.3,0
9.71,941.329130409994,100,0.5,522.554388046264,4.1,5.1,0
19.27,940.846374216336,51.4122906598552,0.5,416.845550537109,4.4,6.2,0
12.07,945.522289199737,100,0.5,499.171485900878,2.2,4.3,0
13.37,938.75375863832,100,0.5,511.091222763061,4.3,5.6,0
18.7,933.431252389462,63.398627668789,41.3,672.843923568725,17.9,43.9,1
13.04,941.429122692263,100,0.5,497.979393005371,3.6,10.4,0
11.69,940.808319417876,100,0.5,479.07995223999,4.2,6.8,0
19.12,933.040062100321,77.4407065666598,262.7,2307.88039207458,48.3,63.6,1
9.24,942.530983358213,100,0.5,464.910736083984,3.5,10.3,0
19.26,940.729158262855,52.2726375235986,0.5,414.786806106567,4.4,6.4,0
10.68,944.084657598303,100,0.5,489.866008758544,2.7,5.3,0
11.96,945.383593015285,100,0.5,504.020919799804,2.3,4.3,0
18.2,933.109577052054,65.8976008348061,20.1,544.332733154296,18,47,1
12.62,932.775581119323,100,0.5,467.116107940673,7.1,22.5,0
12.75,945.821720353885,100,0.5,500.199069976806,2.3,4.5,0
21.29,940.970061906413,41.9631809305055,0.5,420.62686920166,3,9.7,0
16.28,940.024291863522,48.8755050830867,0.5,397.706499099731,3.4,9,0
13.65,945.5028141721,100,0.5,467.20193862915,0.8,1.7,0
16.44,941.716916281424,58.7520271013598,0.5,427.597036361694,3.2,9.8,0
8.93,941.851368192514,100,0.5,489.775409698486,8,10.2,0
18.27,942.715591776532,61.5098686266905,0.5,436.598529815673,5.4,6.6,0
8.71,941.170193635076,100,0.5,494.655838012695,7.1,10.7,0
12.58,945.961463071149,100,0.5,493.135919570922,2.5,5.6,0
32.17,940.647503073963,27.9934456933534,0.5,428.114404678344,3.5,8.5,0
10.8,940.999060674654,100,0.5,512.831678390502,4.3,6,0
17.76,942.377877044098,69.6277926171126,0.5,416.723957061767,4.8,6.2,0
18.44,943.039621393981,65.9462784506583,0.5,410.701503753662,0.9,2.2,0
21.65,944.433446190195,41.681042931019,0.5,397.992601394653,0.7,3,0
39.88,945.156752709757,19.6852862619864,0.5,398.490896224975,2.5,5.3,0
11.58,941.8960341157,100,0.5,453.091135025024,3.3,9.8,0
14.93,940.089502939594,63.274218656229,0.5,398.63037109375,3.6,10.9,0
10.59,944.176465739737,100,0.5,503.827800750732,2.7,6.1,0
11.12,940.541881044528,100,0.5,488.892068862915,3.1,9,0
17.18,940.829157129224,49.8605061924886,0.5,415.645112991333,3.4,10.1,0
12.73,940.355613957024,100,0.5,491.145124435424,3.5,4.7,0
39.21,944.90813524176,20.6102052818027,0.5,398.732891082763,2.3,5.6,0
10.52,940.362370091266,100,0.5,488.950481414794,3,9.4,0
12.72,932.992679178736,100,0.5,493.922700881958,8.1,22.8,0
9.03,941.214784376028,100,0.5,494.711866378784,4,5.6,0
17.07,941.176865900958,53.2377099148242,0.5,437.573661804199,3.3,10.5,0
11.97,945.706762129122,100,0.5,499.096384048461,2.1,4.2,0
9.08,941.030390655022,100,0.5,494.720211029052,4.1,5.3,0
10.54,939.961469899899,100,0.5,489.845743179321,3.1,10,0
13.3,939.313004186271,100,0.5,504.230728149414,3.6,4.9,0
10.55,944.2080560481,100,0.5,505.711307525634,2.7,6.2,0
15.59,939.988345488568,52.0307768965068,0.5,403.53702545166,3.4,8.5,0
9.49,942.681422920248,100,0.5,474.856367111206,3.6,10.4,0
12.56,940.677843195552,100,0.5,446.19249343872,3.7,10.3,0
20.12,945.000671015868,52.5264031556011,0.5,419.844856262207,2.6,5.2,0
23.23,943.546832287772,38.7055214669557,0.5,398.074855804443,0.9,2.1,0
18.51,944.376676630752,49.6909573515367,0.5,397.882928848266,3.8,10.2,0
12.8,940.074169856101,100,0.5,496.043434143066,4,5.8,0
9.47,942.614957912568,100,0.5,465.813150405883,3.3,10.3,0
13.74,945.579715752007,100,0.5,476.257076263427,0.9,1.9,0
11.66,942.382613072265,100,0.5,440.294017791748,3,8.8,0
18.66,944.776696763415,100,0.5,495.173206329345,2.5,7.3,0
10.88,942.837923420701,100,0.5,454.013814926147,3.4,11.5,0
18.35,943.043415198546,65.9521969719647,0.5,405.71021080017,0.9,2.2,0
